id,name,cate_id,cate_name,scate_id,scate_name,sale_price,limit_price,unit,spec,supplier_id,supplier_name,status
19549,白玉豆泡130g/袋,1,半成品及制成品,11,豆制品,4.73,4.86,袋,130g/袋,2,,1
19958,淳味佳银杏仁250/袋,6,其他食材,53,包装蔬菜,4.73,4.86,袋,250g,2,,1
20328,草原红太阳香辣烧烤料35g/袋,8,油料类,48,干料类,4.73,4.86,袋,35g/袋,2,,1
17729,天云丰小米面350g/袋,5,米粮类,31,杂粮,4.71,4.75,袋,350g/袋,2,,1
18322,天云丰黄豆面350g/袋,5,米粮类,31,杂粮,4.71,4.75,袋,350g/袋,2,,1
18597,天云丰玉米糁350g/袋,5,米粮类,31,杂粮,4.71,4.75,袋,350g/袋,2,,1
20388,天云丰玉米面350g/袋,5,米粮类,31,杂粮,4.71,4.75,袋,350g/袋,2,,1
20308,百慕鑫达花椒粉30g/袋,8,油料类,48,干料类,4.69,4.81,袋,30g/袋,2,,1
20289,味好美花椒粉10g/袋,8,油料类,48,干料类,4.68,4.8,袋,10g/袋,2,,1
18312,白玉绿色北豆腐375g/盒,1,半成品及制成品,11,豆制品,4.65,4.78,盒,375g/盒,2,,1
18472,甘源蟹黄味青豌豆75g/袋,6,其他食材,36,食品零食,4.62,4.75,袋,75g/袋,2,,1
18633,艺傅火锅油豆皮150g/盒,4,干货类,26,干货类,4.62,4.75,盒,150g,2,,1
19003,天源干黄酱350g/袋,8,油料类,52,汁料类,4.62,4.75,袋,350g/袋,2,,1
19294,东颐乌冬面500g/袋,1,半成品及制成品,14,面制品,4.62,4.75,袋,500g/袋,2,,1
19675,天丰裕素毛肚500g/袋,6,其他食材,53,包装蔬菜,4.62,4.75,袋,500g/袋,2,,1
19804,王剑刚清水藕片1kg/袋,8,油料类,52,汁料类,4.62,4.75,袋,1kg/袋,2,,1
20103,海底捞火锅蘸料麻辣120g/袋,8,油料类,48,干料类,4.62,4.75,袋,120g/袋,2,,1
20105,司顿精纯蓬灰500g/袋,8,油料类,48,干料类,4.62,4.75,袋,500g/袋,2,,1
20212,蓉山小米辣800g/袋,8,油料类,52,汁料类,4.62,4.75,袋,800g/袋,2,,1
20502,鲜邦拉面400g/袋,1,半成品及制成品,14,面制品,4.62,4.75,袋,400g/袋,2,,1
20504,鲜邦鲜切面（半干面）400g/袋,1,半成品及制成品,14,面制品,4.62,4.75,袋,400g/袋,2,,1
20529,佳迈达汉堡坯390g/袋,1,半成品及制成品,14,面制品,4.62,4.75,袋,390g,2,,1
20348,鼎丰白醋500ml/瓶,8,油料类,52,汁料类,4.6,4.72,瓶,500ml/瓶,2,,1
20398,绿粮沧大麦米500g/袋,5,米粮类,31,杂粮,4.59,4.63,袋,500g/袋,2,,1
17971,古福花椒粉30g/袋,8,油料类,48,干料类,4.58,4.7,袋,30g/袋,2,,1
18456,古福木薯淀粉300g/袋,8,油料类,48,干料类,4.58,4.7,袋,300g/袋,2,,1
19364,古福白胡椒粉30g/袋,8,油料类,48,干料类,4.58,4.7,袋,30g/袋,2,,1
19479,中盐天然湖盐（未加碘）200g/袋,8,油料类,48,干料类,4.58,4.7,袋,200g/袋,2,,1
20056,古福嫩肉淀粉260g/袋,8,油料类,48,干料类,4.58,4.7,袋,260g/袋,2,,1
20177,得手上海白醋500ml/瓶,8,油料类,52,汁料类,4.51,4.63,瓶,500ml/瓶,2,,1
20360,白玉卤水北豆腐385g/盒,1,半成品及制成品,11,豆制品,4.51,4.63,盒,385g/盒,2,,1
18921,王致和精制料酒500ml/瓶,8,油料类,52,汁料类,4.48,4.6,瓶,500ml/瓶,2,,1
19600,王致和葱姜料酒500ml/瓶,8,油料类,52,汁料类,4.48,4.6,瓶,500ml/瓶,2,,1
19561,白玉韧豆腐盒装360g/盒,1,半成品及制成品,11,豆制品,4.44,4.57,盒,360g/盒,2,,1
19050,白玉五香干真空包装150g/袋,1,半成品及制成品,11,豆制品,4.43,4.55,袋,150g/袋,2,,1
14561,三元鲜牛奶屋型250ml/盒,3,蛋奶类,23,低温奶,4.4,4.52,盒,250ml/盒,2,,1
15568,三元1956风味酸乳200g/盒,3,蛋奶类,23,低温奶,4.4,4.52,盒,200g/盒,2,,1
17327,东湖圣塔特制黄酒500ml/瓶,8,油料类,39,汁料类,4.4,4.52,瓶,500ml/瓶,2,,1
17773,大喜大烤肉酱（原味）110g/袋,8,油料类,52,汁料类,4.4,4.52,袋,110g/袋,2,,1
18080,千味央厨香芋地瓜丸380g/袋,1,半成品及制成品,18,速冻面点,4.4,4.52,袋,380g/袋,2,,1
18316,香香香干400g/袋,1,半成品及制成品,11,豆制品,4.4,4.52,袋,400g/袋,2,,1
18502,宾堡海苔肉松吐司面包90g/袋,6,其他食材,36,食品零食,4.4,4.52,袋,90g/袋,2,,1
18578,呷哺呷哺番茄火锅底料150g/袋,8,油料类,52,汁料类,4.4,4.52,袋,150g/袋,2,,1
18637,六必居干酱250g/袋,8,油料类,52,汁料类,4.4,4.52,袋,250g/袋,2,,1
18703,王守义炖肉料40g/袋,8,油料类,48,干料类,4.4,4.52,袋,40g/袋,2,,1
19123,六必居料酒500ml/瓶,8,油料类,52,汁料类,4.4,4.52,瓶,500ml/瓶,2,,1
19247,曼可顿乳酪小金砖面包135g/袋,6,其他食材,36,食品零食,4.4,4.52,袋,135g/袋,2,,1
19648,曼可顿超软空气蛋糕（浓醇芝士）80g/袋,6,其他食材,36,食品零食,4.4,4.52,袋,80g/袋,2,,1
19752,田人辣椒段40g/袋,8,油料类,48,干料类,4.4,4.52,袋,40g/袋,2,,1
19959,莲颖清水莲藕1kg/袋,6,其他食材,53,包装蔬菜,4.4,4.52,袋,1kg,2,,1
20257,叮当婆手抓饼酱（原味）130g/袋,8,油料类,52,汁料类,4.4,4.52,袋,130g/袋,2,,1
20258,草原红太阳火锅蘸料（香辣）120g/袋,8,油料类,52,汁料类,4.4,4.52,袋,120g/袋,2,,1
20592,东颐乌冬面鸡蛋型500g/袋,1,半成品及制成品,14,面制品,4.4,4.52,袋,500g,2,,1
18619,南街村南德麻辣珍味珍品调味料126g/袋,8,油料类,52,汁料类,4.39,4.51,袋,126g/袋,2,,1
20161,田人超级生粉300g/袋,8,油料类,48,干料类,4.39,4.51,袋,300g/袋,2,,1
19538,天云丰大麦仁500g/袋,5,米粮类,31,杂粮,4.37,4.41,袋,500g/袋,2,,1
19926,派对国王面包大号汉堡80g/个,6,其他食材,36,食品零食,4.3,4.42,个,80g/个,2,,1
18528,荣灿玉米淀粉400g/袋,8,油料类,48,干料类,4.29,4.41,袋,400g/袋,2,,1
19228,吉香居榨菜真芯135g/袋,1,半成品及制成品,12,酱菜,4.29,4.41,袋,135g/袋,2,,1
19284,双汇香脆肠140g/袋,6,其他食材,36,食品零食,4.29,4.41,袋,140g/袋,2,,1
20295,田人生粉马铃薯淀粉300g/袋,8,油料类,48,干料类,4.24,4.35,袋,300g/袋,2,,1
19221,宝鼎天鱼上海白醋500ml/瓶,8,油料类,52,汁料类,4.22,4.34,瓶,500ml/瓶,2,,1
19186,海天精制料酒800ml/瓶,8,油料类,52,汁料类,4.21,4.33,瓶,800ml/瓶,2,,1
14553,三元极致有机鲜牛奶240ml/瓶,3,蛋奶类,23,低温奶,4.18,4.29,瓶,240ml/瓶,2,,1
17770,草原红太阳烧烤酱（原味）110g/袋,8,油料类,52,汁料类,4.18,4.29,袋,110g/袋,2,,1
18314,白玉韧豆腐（特渠）350g/盒,1,半成品及制成品,11,豆制品,4.18,4.29,盒,350g/盒,2,,1
18422,汇源100%橙汁200ml/盒,6,其他食材,37,水饮类,4.18,4.29,盒,200ml,2,,1
18499,宾堡抹茶蜜豆厚切吐司面包80g/袋,6,其他食材,36,食品零食,4.18,4.29,袋,80g/袋,2,,1
18500,宾堡厚切巧克力吐司面包80g/袋,6,其他食材,36,食品零食,4.18,4.29,袋,80g/袋,2,,1
18508,马大姐原味豆腐皮200g/袋,1,半成品及制成品,11,豆制品,4.18,4.29,袋,200g/袋,2,,1
18541,白玉管状嫩鸭血350g/根,1,半成品及制成品,11,豆制品,4.18,4.29,根,350g/根,2,,1
18573,王守义花椒粉20g/袋,8,油料类,48,干料类,4.18,4.29,袋,20g/袋,2,,1
19313,王守义麻辣鲜调味料118g/袋,8,油料类,48,干料类,4.18,4.29,袋,118g/袋,2,,1
19887,派对国王面包1/2软法棍80g/个,6,其他食材,36,食品零食,4.18,4.29,个,80g/个,2,,1
20290,味好美脆皮香酥炸鸡粉45g/袋,8,油料类,48,干料类,4.18,4.29,袋,45g/袋,2,,1
20484,千味央厨脆皮香蕉300g/袋,1,半成品及制成品,18,速冻面点,4.18,4.29,袋,300g/袋,2,,1
18932,永丰料酒500ml/瓶,8,油料类,52,汁料类,4.16,4.27,瓶,500ml/瓶,2,,1
20145,草原红太阳香辣烧烤酱110g/袋,8,油料类,52,汁料类,4.16,4.27,袋,110g/袋,2,,1
18424,乐之饼干100g/袋,6,其他食材,36,食品零食,4.13,4.24,袋,100g/袋,2,,1
18931,跃龙生姜汁210ml/瓶,8,油料类,52,汁料类,4.13,4.24,瓶,210ml/瓶,2,,1
17908,古福胡萝卜蝴蝶面120g/袋,1,半成品及制成品,14,面制品,4.1,4.21,袋,120g/袋,2,,1
18914,古福鸡蛋蝴蝶面120g/袋,1,半成品及制成品,14,面制品,4.1,4.21,袋,120g/袋,2,,1
20185,味好美新奥尔良烤翅调料35g/袋,8,油料类,48,干料类,4.08,4.19,袋,35g/袋,2,,1
18443,思念全素春卷204g/袋,1,半成品及制成品,18,速冻面点,4.07,4.18,袋,204g/袋,2,,1
18525,白玉白干真空包装150g/袋,1,半成品及制成品,11,豆制品,4.07,4.18,袋,150g/袋,2,,1
18796,思念豆沙春卷204g/袋,1,半成品及制成品,18,速冻面点,4.07,4.18,袋,204g/袋,2,,1
18880,美焕披萨披饼坯（9寸）150g/袋,1,半成品及制成品,18,速冻面点,4.07,4.18,袋,150g/袋,2,,1
19332,四季康春卷皮25张/袋,1,半成品及制成品,14,面制品,4.07,4.18,袋,25张/袋,2,,1
19406,广乐泡酸菜400g/袋,1,半成品及制成品,12,酱菜,4.07,4.18,袋,400g/袋,2,,1
19564,白玉冻豆腐385g/盒,1,半成品及制成品,11,豆制品,4.07,4.18,盒,385g/盒,2,,1
19656,桃李鸡蛋香松面包120g,6,其他食材,36,食品零食,4.07,4.18,袋,120g,2,,1
19657,桃李幸福的紫米糯面包130g,6,其他食材,36,食品零食,4.07,4.18,袋,130g,2,,1
19661,桃李轻乳酪蒸蛋糕90g,6,其他食材,36,食品零食,4.07,4.18,袋,90g,2,,1
19662,桃李红豆奶油味软面包80g,6,其他食材,36,食品零食,4.07,4.18,袋,80g,2,,1
17990,古福朝天椒50g/袋,8,油料类,48,干料类,4.06,4.17,袋,50g/袋,2,,1
18963,古福干辣椒50g/袋,8,油料类,48,干料类,4.06,4.17,袋,50g/袋,2,,1
18225,香香千叶韧豆腐400g/袋,1,半成品及制成品,11,豆制品,4.05,4.16,袋,400g/袋,2,,1
18671,海底捞火锅蘸料原味120g/袋,8,油料类,48,干料类,4.05,4.16,袋,120g/袋,2,,1
19250,吉丽玉米羹425g/桶,6,其他食材,34,烘焙食材,4.05,4.16,桶,425g/桶,2,,1
20252,草原红太阳火锅蘸料120g/袋,8,油料类,52,汁料类,4.05,4.16,袋,120g/袋,2,,1
18315,白玉香干150g/袋,1,半成品及制成品,11,豆制品,4.03,4.14,袋,150g/袋,2,,1
20421,景蔚玉米糁350g/袋,5,米粮类,31,杂粮,4.03,4.07,袋,350g/袋,2,,1
20474,白玉北豆腐385g/盒,1,半成品及制成品,11,豆制品,3.97,4.08,盒,385g/盒,2,,1
14541,三元72°C鲜优选鲜牛乳240ml/瓶,3,蛋奶类,23,低温奶,3.96,4.07,瓶,240ml/瓶,2,,1
17903,香香包浆豆腐300g/袋,1,半成品及制成品,11,豆制品,3.96,4.07,袋,300g/袋,2,,1
18693,宾堡多菲角牛乳味夹心面包75g/袋,6,其他食材,36,食品零食,3.96,4.07,袋,75g/袋,2,,1
18694,宾堡多菲角抹茶冰淇淋味夹心起酥面包75g/袋,6,其他食材,36,食品零食,3.96,4.07,袋,75g/袋,2,,1
18695,宾堡多菲角草莓口味夹心起酥面包75g/袋,6,其他食材,36,食品零食,3.96,4.07,袋,75g/袋,2,,1
18939,安井红糖糍粑237g（12粒）/袋,1,半成品及制成品,18,速冻面点,3.96,4.07,袋,237g（12粒）/袋,2,,1
19023,宾堡多菲角香芋起酥75g/袋,6,其他食材,36,食品零食,3.96,4.07,袋,75g/袋,2,,1
19640,宾堡岩烧乳酪吐司面包96g/袋,6,其他食材,36,食品零食,3.96,4.07,袋,96g/袋,2,,1
19641,宾堡多菲角巧克力味夹心面包75g/袋,6,其他食材,36,食品零食,3.96,4.07,袋,75g/袋,2,,1
18982,古福玉米淀粉350g/袋,8,油料类,48,干料类,3.91,4.01,袋,350g/袋,2,,1
17865,乐畅禹记王中王五香粉30g/袋,8,油料类,48,干料类,3.86,3.97,袋,30g/袋,2,,1
18143,天云丰玉米淀粉500g/袋,8,油料类,48,干料类,3.85,3.96,袋,500g/袋,2,,1
18405,千味央厨豆沙春卷236g/袋,1,半成品及制成品,18,速冻面点,3.85,3.96,袋,236g/袋,2,,1
18651,亨氏番茄沙司120g/袋,8,油料类,52,汁料类,3.85,3.96,袋,120g/袋,2,,1
18848,千味央厨豆沙味南瓜饼300g/袋,1,半成品及制成品,18,速冻面点,3.85,3.96,袋,300g/袋,2,,1
19084,六必居韭菜花300g/瓶,8,油料类,52,汁料类,3.85,3.96,瓶,300g/瓶,2,,1
19443,桃李酵母面包75g/袋,6,其他食材,36,食品零食,3.85,3.96,袋,75g/袋,2,,1
20067,香雪菠萝包果子面包90g/袋,6,其他食材,36,食品零食,3.85,3.96,袋,90g/袋,2,,1
20102,汇营姜粉45g/袋,8,油料类,48,干料类,3.85,3.96,袋,45g/袋,2,,1
18470,好吃点核桃饼108g/袋,6,其他食材,36,食品零食,3.84,3.94,袋,108g/袋,2,,1
20378,天云丰大白豌豆500g/袋,5,米粮类,31,杂粮,3.81,3.84,袋,500g/袋,2,,1
19927,派对国王面包牛角30g/个,6,其他食材,36,食品零食,3.8,3.9,个,30g/个,2,,1
19932,派对国王面包汉堡50g/个,6,其他食材,36,食品零食,3.8,3.9,个,50g/个,2,,1
14341,中润长江鸡架,7,水产肉类,41,禽肉类,3.72,3.73,斤,散装,2,,1
18909,士力架花生夹心巧克力51g/条,6,其他食材,36,食品零食,3.7,3.8,条,51g/条,2,,1
19040,万发芥末油35ml/瓶,8,油料类,52,汁料类,3.67,3.77,瓶,35ml/瓶,2,,1
17330,桃李葡萄干椰蓉面包110g,6,其他食材,36,食品零食,3.63,3.73,袋,110g,2,,1
17902,香香豆泡180g/袋,1,半成品及制成品,11,豆制品,3.63,3.73,袋,180g/袋,2,,1
18297,桃李起酥豆沙面包100g/袋,6,其他食材,36,食品零食,3.63,3.73,袋,100g/袋,2,,1
18468,千味央厨紫薯豌豆球280g/袋,1,半成品及制成品,18,速冻面点,3.63,3.73,袋,280g/袋,2,,1
19155,东古大红浙醋610ml/瓶,8,油料类,39,汁料类,3.63,3.73,瓶,610ml/瓶,2,,1
19279,阿诺南瓜饼（12个）300g/袋,1,半成品及制成品,17,速冻料理,3.63,3.73,袋,300g/袋,2,,1
19503,香香豆皮180g/袋,1,半成品及制成品,11,豆制品,3.63,3.73,袋,180g/袋,2,,1
19605,桃李小果子面包140g/袋,6,其他食材,36,食品零食,3.63,3.73,袋,140g/袋,2,,1
19617,香香韧豆腐380g/盒,1,半成品及制成品,11,豆制品,3.63,3.73,盒,380g/盒,2,,1
19655,桃李爱豆的面包90g,6,其他食材,36,食品零食,3.63,3.73,袋,90g,2,,1
19659,桃李巧乐角面包75g,6,其他食材,36,食品零食,3.63,3.73,袋,75g,2,,1
20234,呷哺呷哺火锅蘸料120g/袋,8,油料类,52,汁料类,3.63,3.73,袋,120g/袋,2,,1
20539,丹雪荔浦香芋卷200g/袋,1,半成品及制成品,18,速冻面点,3.63,3.73,袋,200g/袋,2,,1
18331,太平梳打饼干芝麻味100g/袋,6,其他食材,36,食品零食,3.61,3.71,袋,100g/袋,2,,1
18332,太平梳打饼干奶盐味100g/袋,6,其他食材,36,食品零食,3.61,3.71,袋,100g/袋,2,,1
18992,古福生姜粉30g/袋,8,油料类,48,干料类,3.59,3.68,袋,30g/袋,2,,1
17757,亿麦琳黑胡椒粉30g/袋,8,油料类,48,干料类,3.56,3.66,袋,30g/袋,2,,1
2407,三元轻能优酪乳（蓝莓+大麦）250g/瓶,3,蛋奶类,23,低温奶,3.55,3.65,瓶,250g/瓶,2,,1
13942,三元轻能优酪乳黄桃+大麦250g/杯,3,蛋奶类,23,低温奶,3.55,3.65,杯,250g/杯,2,,1
17968,安井酒酿小圆子250g/袋,1,半成品及制成品,18,速冻面点,3.52,3.62,袋,250g/袋,2,,1
18296,桃李起酥黄桃面包100g/袋,6,其他食材,36,食品零食,3.52,3.62,袋,100g/袋,2,,1
18351,亿麦琳桂皮50g/袋,8,油料类,48,干料类,3.52,3.62,袋,50g/袋,2,,1
18560,宾堡长崎蛋糕72g/袋,6,其他食材,36,食品零食,3.52,3.62,袋,72g/袋,2,,1
18958,中盐绿色低钠湖盐（未加碘）280g/袋,8,油料类,48,干料类,3.52,3.62,袋,280g/袋,2,,1
18961,中盐绿色低钠湖盐（加碘）280g/袋,8,油料类,48,干料类,3.52,3.62,袋,280g/袋,2,,1
19440,柏枝山清水笋丝800g/袋,6,其他食材,53,包装蔬菜,3.52,3.62,袋,800g/袋,2,,1
19595,桃李酵母面包（巧克力味）75g/袋,6,其他食材,36,食品零食,3.52,3.62,袋,75g/袋,2,,1
19654,桃李天然酵母面包（牛奶蛋羹味）75g,6,其他食材,36,食品零食,3.52,3.62,袋,75g,2,,1
19172,海天生抽酱油500ml/瓶,8,油料类,52,汁料类,3.48,3.57,瓶,500ml/瓶,2,,1
17828,麦味宝奥尔良烤翅腌料40g/袋,8,油料类,48,干料类,3.47,3.56,袋,40g/袋,2,,1
18198,荣灿干辣椒（朝天椒）50g/袋,8,油料类,48,干料类,3.47,3.56,袋,50g/袋,2,,1
18295,桃李手撕面包140g/袋,6,其他食材,36,食品零食,3.47,3.56,袋,140g/袋,2,,1
18367,荣灿小茴香50g/袋,8,油料类,48,干料类,3.47,3.56,袋,50g/袋,2,,1
18377,天山红番茄沙司250g/瓶,8,油料类,52,汁料类,3.47,3.56,瓶,250g/瓶,2,,1
19315,荣灿桂皮50g/袋,8,油料类,48,干料类,3.47,3.56,袋,50g/袋,2,,1
17993,紫菊麦芽糖230g/罐,6,其他食材,34,烘焙食材,3.41,3.5,罐,230g/罐,2,,1
18408,千味央厨芝麻球260g/袋,1,半成品及制成品,18,速冻面点,3.41,3.5,袋,260g/袋,2,,1
18088,康师傅香浓奶油夹心饼干80g/袋,6,其他食材,36,食品零食,3.39,3.48,袋,80g/袋,2,,1
17800,香香面筋球100g/袋,1,半成品及制成品,11,豆制品,3.3,3.39,袋,100g/袋,2,,1
18254,众望小麻花葱油咸味100g/袋,6,其他食材,36,食品零食,3.3,3.39,袋,100g/袋,2,,1
18274,天山红玉米粒380g/罐,6,其他食材,53,包装蔬菜,3.3,3.39,罐,380g/罐,2,,1
18374,王守义炖肉王24g/袋,8,油料类,48,干料类,3.3,3.39,袋,24g/袋,2,,1
18584,天山红番茄酱110g/袋,8,油料类,52,汁料类,3.3,3.39,袋,110g/袋,2,,1
18739,王守义包子饺子调味料30g/袋,8,油料类,48,干料类,3.3,3.39,袋,30g/袋,2,,1
18928,紫林山西陈醋420ml/瓶,8,油料类,52,汁料类,3.3,3.39,瓶,420ml/瓶,2,,1
18977,宾堡果子面包80g/袋,6,其他食材,36,食品零食,3.3,3.39,袋,80g/袋,2,,1
19163,恒顺白醋500ml/瓶,8,油料类,52,汁料类,3.3,3.39,瓶,500ml/瓶,2,,1
19260,刘二酸菜丝250g/袋,1,半成品及制成品,12,酱菜,3.3,3.39,袋,250g/袋,2,,1
19480,中盐低钠岩盐350g/袋,8,油料类,48,干料类,3.3,3.39,袋,350g/袋,2,,1
19597,王致和袋干黄酱180g/袋,8,油料类,52,汁料类,3.3,3.39,袋,180g/袋,2,,1
19625,草原红太阳烧烤蘸料（香辣）45g/袋,8,油料类,48,干料类,3.3,3.39,袋,45g/袋,2,,1
19626,草原红太阳烧烤蘸料（原味）45g/袋,8,油料类,48,干料类,3.3,3.39,袋,45g/袋,2,,1
20065,丰谷鑫手工戗面馒头600g/袋,1,半成品及制成品,14,面制品,3.3,3.39,袋,600g/袋,2,,1
19342,古福桂皮50g/袋,8,油料类,48,干料类,3.27,3.36,袋,50g/袋,2,,1
20309,百慕鑫达炖（卤）肉料40g/袋,8,油料类,48,干料类,3.23,3.32,袋,40g/袋,2,,1
20288,味好美椒盐20g/袋,8,油料类,48,干料类,3.2,3.29,袋,20g/袋,2,,1
17889,香香北豆腐450g/盒,1,半成品及制成品,11,豆制品,3.19,3.28,盒,450g/盒,2,,1
18415,波力海苔夹心脆芝麻味12g/袋,6,其他食材,36,食品零食,3.19,3.28,袋,12g,2,,1
18423,波力海苔夹心脆荞麦味12g/袋,6,其他食材,36,食品零食,3.19,3.28,袋,12g,2,,1
20293,田人玉米淀粉300g/袋,8,油料类,48,干料类,3.19,3.28,袋,300g/袋,2,,1
20545,柳明油辣雪菜300g/袋,1,半成品及制成品,12,酱菜,3.19,3.28,袋,300g/袋,2,,1
16600,中润长江鲜猪肺,7,水产肉类,44,猪肉类,3.15,3.16,斤,散装,2,,1
19397,中盐无碘低钠海盐300g/袋,8,油料类,48,干料类,3.14,3.22,袋,300g/袋,2,,1
19554,白玉魔芋330g/袋,6,其他食材,53,包装蔬菜,3.14,3.22,袋,330g/袋,2,,1
18361,三只松鼠每日坚果25g/袋,6,其他食材,36,食品零食,3.09,3.18,袋,25g/袋,2,,1
18518,宾堡豆沙派100g/袋,6,其他食材,36,食品零食,3.08,3.16,袋,100g/袋,2,,1
18802,义利维生素面包135g/个,6,其他食材,36,食品零食,3.08,3.16,个,135g/个,2,,1
18976,宾堡苹果派100g/袋,6,其他食材,36,食品零食,3.08,3.16,袋,100g/袋,2,,1
18979,义利酵母面包（牛奶味）70g/袋,6,其他食材,36,食品零食,3.08,3.16,袋,70g/袋,2,,1
18983,义利酵母面包（蛋黄味）70g/袋,6,其他食材,36,食品零食,3.08,3.16,袋,70g/袋,2,,1
19543,王守义十三香45g/盒,8,油料类,48,干料类,3.08,3.16,盒,45g/盒,2,,1
19751,太阳花玉米羹410G/罐,8,油料类,39,汁料类,3.08,3.16,罐,410G/罐,2,,1
20098,味好美生姜粉10g/袋,8,油料类,48,干料类,3.08,3.16,袋,10g/袋,2,,1
18318,毛哥鱼酸菜泡菜200g/袋,1,半成品及制成品,12,酱菜,3.04,3.12,袋,200g/袋,2,,1
19380,古福水晶虾片100g/袋,4,干货类,26,干货类,3.04,3.12,袋,100g/袋,2,,1
18987,白玉卤水嫩豆腐350g/盒,1,半成品及制成品,11,豆制品,3.01,3.1,盒,350g/盒,2,,1
19000,康师傅蛋黄也酥酥饼干80g/袋,6,其他食材,36,食品零食,3.01,3.1,袋,80g/袋,2,,1
17886,香香冻豆腐400g/盒,1,半成品及制成品,11,豆制品,2.97,3.05,盒,400g/盒,2,,1
18359,亿麦琳干辣椒35g/袋,8,油料类,48,干料类,2.97,3.05,袋,35g/袋,2,,1
18498,波力海苔4.5g/袋,6,其他食材,36,食品零食,2.97,3.05,袋,4.5g/袋,2,,1
19845,天山红番茄酱198g/桶,8,油料类,52,汁料类,2.97,3.05,桶,198g/桶,2,,1
20358,白玉猪血豆腐300g/盒,1,半成品及制成品,11,豆制品,2.97,3.05,盒,300g/盒,2,,1
20359,白玉鸭血300g/盒,1,半成品及制成品,11,豆制品,2.97,3.05,盒,300g/盒,2,,1
17876,古福辣椒面50g/袋,8,油料类,48,干料类,2.96,3.04,袋,50g/袋,2,,1
18199,古福玉米淀粉260g/袋,8,油料类,48,干料类,2.94,3.02,袋,260g/袋,2,,1
18431,鸡蛋香松面包110g/袋,6,其他食材,36,食品零食,2.89,2.97,袋,110g/袋,2,,1
18313,白玉嫩豆腐350g/盒,1,半成品及制成品,11,豆制品,2.87,2.95,盒,350g/盒,2,,1
18093,亿麦琳熟白芝麻50g/袋,8,油料类,48,干料类,2.86,2.94,袋,50g/袋,2,,1
18947,好吃点手指饼干115g/袋,6,其他食材,36,食品零食,2.86,2.94,袋,115g/袋,2,,1
19297,北极雪鸡蛋宽挂面500g/把,1,半成品及制成品,14,面制品,2.86,2.94,把,500g/把,2,,1
19985,路畅炖肉料包15g/袋,8,油料类,48,干料类,2.86,2.94,袋,15g,2,,1
20019,利民蒜蓉辣酱125g/袋,8,油料类,52,汁料类,2.78,2.86,袋,125g/袋,2,,1
14596,三元特品鲜牛奶243ml/袋,3,蛋奶类,23,低温奶,2.75,2.83,袋,243ml/袋,2,,1
17866,孔师傅五香蒸肉米粉150g/袋,8,油料类,48,干料类,2.75,2.83,袋,150g/袋,2,,1
17867,孔师傅麻辣蒸肉米粉150g/袋,8,油料类,48,干料类,2.75,2.83,袋,150g/袋,2,,1
18294,桃李酥皮面包奶油75g/袋,6,其他食材,36,食品零食,2.75,2.83,袋,75g/袋,2,,1
19615,义利酸奶起酥面包80g/袋,6,其他食材,36,食品零食,2.75,2.83,袋,80g/袋,2,,1
19620,味好美孜然粉10g/袋,8,油料类,48,干料类,2.75,2.83,袋,10g/袋,2,,1
20286,味好美五香粉10g/袋,8,油料类,48,干料类,2.75,2.83,袋,10g/袋,2,,1
20294,田人食用小苏打200g/袋,8,油料类,48,干料类,2.75,2.83,袋,200g/袋,2,,1
19200,海天6度白醋500ml/瓶,8,油料类,52,汁料类,2.74,2.81,瓶,500ml/瓶,2,,1
19488,海天白醋450ml/瓶,8,油料类,52,汁料类,2.74,2.81,瓶,450ml/瓶,2,,1
20210,霜花玉米淀粉400g/袋,8,油料类,48,干料类,2.7,2.77,袋,400g/袋,2,,1
19231,乌江涪陵榨菜70g/袋,1,半成品及制成品,12,酱菜,2.68,2.76,袋,70g/袋,2,,1
20302,厨小丫食用玉米淀粉260g/袋,8,油料类,48,干料类,2.67,2.75,袋,260g/袋,2,,1
17814,老绍兴梅干菜100g/袋,4,干货类,26,干货类,2.64,2.71,袋,100g/袋,2,,1
17834,定西鲜宽粉280g/袋,4,干货类,26,干货类,2.64,2.71,袋,280g/袋,2,,1
18955,中盐腌制用盐（日晒盐）（加碘）800g/袋,8,油料类,48,干料类,2.64,2.71,袋,800g/袋,2,,1
19303,吉香居咔吱脆萝卜干（微辣）68g/袋,1,半成品及制成品,12,酱菜,2.64,2.71,袋,68g/袋,2,,1
19584,达利园菠萝包85g/袋,6,其他食材,36,食品零食,2.64,2.71,袋,85g/袋,2,,1
19585,达利园红豆起酥面包100g/袋,6,其他食材,36,食品零食,2.64,2.71,袋,100g/袋,2,,1
16168,华都带颈鸡架,7,水产肉类,41,禽肉类,2.59,2.6,斤,散装,2,,1
18357,南槐老坛鱼酸菜400g/袋,1,半成品及制成品,12,酱菜,2.55,2.62,袋,400g/袋,2,,1
17904,香香火锅嫩鸭血400g/根,1,半成品及制成品,11,豆制品,2.54,2.61,根,400g/根,2,,1
20082,桃李椰蓉面包80g/袋,6,其他食材,36,食品零食,2.54,2.61,袋,80g/袋,2,,1
14730,三元老北京酸奶139g/杯,3,蛋奶类,23,低温奶,2.53,2.6,杯,139g/杯,2,,1
18360,亿麦琳白胡椒粉30g/袋,8,油料类,48,干料类,2.53,2.6,袋,30g/袋,2,,1
18480,亿麦琳纯姜粉30g/袋,8,油料类,48,干料类,2.53,2.6,袋,30g/袋,2,,1
